Standard Type Name,Standard Type ID,Standard Signal Name,Standard Signal ID,Signal Attribute,Unit,Enumerated Value,Value Type,Signal Type
DCDC,60066,Running state 2,30029,Statistic,,[45056: Offline]/[3072: Loading]/[0: Standby]/[770: Emergency Power Off]/[1: Standby: safe mode]/[771: Charge/Discharge disabled]/[2: Standby: cable connection detection]/[772: Battery pack rapid shutdown]/[256: Soft start]/[512: Operating]/[513: Running: power limited]/[514: Operating: self-derating]/[768: abnormal shutdown]/[769: commanded shutdown]/[516: Running: cold standby]/[other: N/A],ENUM,OTHER
Site Unit,60067,Indoor Temperature,10002,Sampling,°C,,FLOAT,AI
Site Unit,60067,Outdoor Temperature,10003,Sampling,°C,,FLOAT,AI
Site Unit,60067,Indoor Humidity,10004,Sampling,%RH,,FLOAT,AI
Site Unit,60067,Total AC Input Energy Consumption,10005,Sampling,kWh,,FLOAT,AI
Site Unit,60067,Total DC Output Energy Consumption,10006,Sampling,kWh,,FLOAT,AI
Site Unit,60067,AC Input Power,10007,Sampling,kW,,FLOAT,AI
Site Unit,60067,DC Output Power,10008,Sampling,kW,,FLOAT,AI
Site Unit,60067,Max BBU Temperature,10009,Sampling,°C,,FLOAT,AI
Site Unit,60067,Staggering Exception Cause,10010,Sampling,,[709: The number of battery strings is zero.]/[710: Battery abnormality alarm]/[711: Battery High Temperature]/[0: None]/[101: AC input power failure]/[102: AC input overvoltage]/[103: AC input undervoltage]/[301: All PSUs communication failure]/[401: All DCDCs module communication failure]/[104: AC input phase loss]/[1003: Manual Control Mode]/[302: PSU protection]/[402: DC-DC module protection]/[303: The PSU module is faulty.]/[403: The DCDC module is faulty.]/[304: All PSUs have no output.]/[404: All DC-DC modules have no output.]/[701: All Batteries Communication Failure]/[801: The battery loop is disconnected.]/[702: All Batteries Offline]/[802: Reversed Battery Polarity]/[703: Battery First Power On]/[704: All Batteries MOS Off]/[803: The parallel system of the power supply is abnormal.]/[705: Low busbar voltage]/[804: The system detects that the current is abnormal.]/[706: BLVD Disconnected]/[805: The system detects that the voltage is abnormal.]/[707: Battery overcurrent]/[806: The monitoring module is faulty.]/[708: The battery is missing.]/[807: Genset Running]/[other: N/A],ENUM,DO
Site Unit,60067,AC Onput Power,10011,Sampling,kW,,FLOAT,AI
Site Unit,60067,Enable Turn-off Aircon for Peak Shaving,20001,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Site Unit,60067,Is Parallelled with other DC Power,20002,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Site Unit,60067,Schedule Mode,20003,Config,,[0: Fixed Staggering]/[1: Debug Staggering]/[2: Dynamic Staggering]/[other: N/A],ENUM,DO
Site Unit,60067,Backup Time,20004,Config,min,,UINT,AO
Site Unit,60067,CRAN Room Temp Control Enabled,20005,Config,,[0: No]/[1: Yes]/[other: N/A],ENUM,DO
Site Unit,60067,Max BBU Temperature,20006,Config,°C,,FLOAT,AI
Site Unit,60067,Consumption of BBUs per Hour,20007,Config,kWh,,FLOAT,AI
Site Unit,60067,Is CRAN Temperature Control Supported,20008,Config,,[0: No]/[1: Yes]/[other: N/A],ENUM,DO
Site Unit,60067,Enable Synergistic Cooling with RAN,20009,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Site Unit,60067,Battery Discharging Mode,20010,Config,,[0: Batt. Life Priority]/[1: Staggering Priority]/[other: N/A],ENUM,DO
Site Unit,60067,Max. Disc Times Per Day,20011,Config,,,UINT,DO
Site Unit,60067,Battery Abnormal Disable Staggering Electricity ,20012,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Site Unit,60067,End Volt of Staggering Electricity,20013,Config,V,,FLOAT,DO
Site Unit,60067,End SOH of Staggering Electricity,20014,Config,%,,FLOAT,DO
Site Unit,60067,Evaluate Times of Disable Staggering,20015,Config,,,UINT,DO
Site Unit,60067,Discharing Duration of Disable Staggering,20016,Config,min,,UINT,DO
Site Unit,60067,Battery Discharge Start Time,20017,Config,,,DATE_TIME,DO
Site Unit,60067,Battery Discharge End Time,20018,Config,,,DATE_TIME,DO
Site Unit,60067,Min. DOD,20019,Config,%,,FLOAT,DO
Site Unit,60067,Max. DOD Each Time,20020,Config,%,,FLOAT,DO
Site Unit,60067,Is Precise Power Backup Supported,20021,Config,,[0: No]/[1: Yes]/[other: N/A],ENUM,DO
Site Unit,60067,Enable Precise Power Backup License,20022,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Site Unit,60067,Enable Precise Power Backup,20023,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Site Unit,60067,Precise Power Backup Strategy,20024,Config,,[0: Backup duration Priority]/[1: Customization Priority]/[other: N/A],ENUM,DO
Site Unit,60067,The margin fluctuates with the power grid quality,20025,Config,%,,UINT,DO
Site Unit,60067,Client Code,20026,Config,,,STRING,AO
Site Unit,60067,Max. DOD Each Day,20027,Config,%,,FLOAT,DO
Site Unit,60067,Optimal Solar Usage Cutoff SOC,20028,Config,%,,UINT,DO
Site Unit,60067,System Categories,20029,Config,,,STRING,DO
Site Unit,60067,NeESN,20030,Config,,,STRING,DO
Site Unit,60067,Power Conversion Efficiency,20031,Config,%,,UINT,DO
Site Unit,60067,Upper Limit of Total PSU Output,20032,Config,kW,,FLOAT,DO
Site Unit,60067,Is AFCI Supported,20033,Config,,[0: No]/[1: Yes]/[other: N/A],ENUM,DO
Site Unit,60067,AFCI License,20034,Config,,[0: Deactive]/[1: Active]/[other: N/A],ENUM,DO
Site Unit,60067,Enable AFCI,20035,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Site Unit,60067,Enable Solar Adaptation (AC）,20036,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Site Unit,60067,Support  Solar Adaptation (AC）,20037,Config,,[0: No]/[1: Yes]/[other: N/A],ENUM,DO
Site Unit,60067,Low Electricity Price Start Time 1,20080,Config,,,DATE_TIME,DO
Site Unit,60067,Low Electricity Price End Time 1,20081,Config,,,DATE_TIME,DO
Site Unit,60067,Low Electricity Price Start Time 2,20082,Config,,,DATE_TIME,DO
Site Unit,60067,Low Electricity Price End Time 2,20083,Config,,,DATE_TIME,DO
Site Unit,60067,Low Electricity Price Start Time 3,20084,Config,,,DATE_TIME,DO
Site Unit,60067,Low Electricity Price End Time 3,20085,Config,,,DATE_TIME,DO
Site Unit,60067,High Electricity Price Start Time 1,20086,Config,,,DATE_TIME,DO
Site Unit,60067,High Electricity Price End Time 1,20087,Config,,,DATE_TIME,DO
Site Unit,60067,High Electricity Price Start Time 2,20088,Config,,,DATE_TIME,DO
Site Unit,60067,High Electricity Price End Time 2,20089,Config,,,DATE_TIME,DO
Site Unit,60067,High Electricity Price Start Time 3,20090,Config,,,DATE_TIME,DO
Site Unit,60067,High Electricity Price End Time 3,20091,Config,,,DATE_TIME,DO
Site Unit,60067,Staggering Electricity Enabled,20099,Config,,[0: No]/[1: Yes]/[other: N/A],ENUM,DO
Site Unit,60067,Peak Shaving Insufficient Battery Capacity,30001,Statistic,Ah,,FLOAT,OTHER
Site Unit,60067,Indoor Temperature,30002,Statistic,°C,,FLOAT,OTHER
Site Unit,60067,Outdoor Temperature,30003,Statistic,°C,,FLOAT,OTHER
Site Unit,60067,Indoor Humidity,30004,Statistic,%RH,,FLOAT,OTHER
Site Unit,60067,Total AC Input Energy Consumption,30005,Statistic,kWh,,FLOAT,OTHER
Site Unit,60067,Total DC Output Energy Consumption,30006,Statistic,kWh,,FLOAT,OTHER
Site Unit,60067,AC Input Power,30007,Statistic,kW,,FLOAT,OTHER
Site Unit,60067,DC Output Power,30008,Statistic,kW,,FLOAT,OTHER
Site Unit,60067,High Indoor Temp Runtime per Day,30009,Statistic,h,,FLOAT,OTHER
Site Unit,60067,Low Indoor Temp Runtime per Day,30010,Statistic,h,,FLOAT,OTHER
Site Unit,60067,Max BBU Temperature,30011,Statistic,°C,,FLOAT,OTHER
Site Unit,60067,Consumption of BBUs per Hour,30012,Statistic,kWh,,FLOAT,OTHER
Site Unit,60067,Staggering Exception Cause,30013,Statistic,,[709: The number of battery strings is zero.]/[710: Battery abnormality alarm]/[711: Battery High Temperature]/[0: None]/[101: AC input power failure]/[102: AC input overvoltage]/[103: AC input undervoltage]/[301: All PSUs communication failure]/[401: All DCDCs module communication failure]/[104: AC input phase loss]/[1003: Manual Control Mode]/[302: PSU protection]/[402: DC-DC module protection]/[303: The PSU module is faulty.]/[403: The DCDC module is faulty.]/[304: All PSUs have no output.]/[404: All DC-DC modules have no output.]/[701: All Batteries Communication Failure]/[801: The battery loop is disconnected.]/[702: All Batteries Offline]/[802: Reversed Battery Polarity]/[703: Battery First Power On]/[704: All Batteries MOS Off]/[803: The parallel system of the power supply is abnormal.]/[705: Low busbar voltage]/[804: The system detects that the current is abnormal.]/[706: BLVD Disconnected]/[805: The system detects that the voltage is abnormal.]/[707: Battery overcurrent]/[806: The monitoring module is faulty.]/[708: The battery is missing.]/[807: Genset Running]/[other: N/A],ENUM,OTHER
Site Unit,60067,Total DC Load Power,30014,Statistic,kW,,FLOAT,OTHER
Site Unit,60067,Energy Consumption,30015,Statistic,kWh,,FLOAT,OTHER
DC Distribution Unit,60069,Total DC Load Current,10001,Sampling,A,,FLOAT,AI
DC Distribution Unit,60069,Load Setting Mode,20001,Config,,[0: All Load Branch]/[1: Single Load Branch]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Load Disconnect Mode,20002,Config,,[0: Voltage Mode]/[1: Time Mode]/[2: Capacity Mode]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Slot No.,20003,Config,,,UINT,DO
DC Distribution Unit,60069,Load Disconnect Voltage,20004,Config,V,,FLOAT,AO
DC Distribution Unit,60069,Load Disconnect Time,20005,Config,min,,FLOAT,AO
DC Distribution Unit,60069,Load Disconnect Capacity,20006,Config,%,,FLOAT,AO
DC Distribution Unit,60069,Enable Load Disconnect,20007,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Enable Plan Load Disconnect,20008,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Load Plan Disconnect Time,20009,Config,,,TIME,AO
DC Distribution Unit,60069,Load Plan Disconnect Duration,20010,Config,min,,UINT,AO
DC Distribution Unit,60069,Load Reconnect Voltage,20011,Config,V,,FLOAT,AO
DC Distribution Unit,60069,Power Supply Source,20012,Config,,[0: Bus]/[1: LLVD1]/[2: LLVD2]/[3: LLVD3]/[4: LLVD4]/[5: LLVD5]/[6: LLVD6]/[7: LLVD7]/[8: LLVD8]/[9: LLVD9]/[10: LLVD10]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch1 Usage Configure,20013,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch2 Usage Configure,20014,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch3 Usage Configure,20015,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch4 Usage Configure,20016,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch5 Usage Configure,20017,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch6 Usage Configure,20018,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch7 Usage Configure,20019,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch8 Usage Configure,20020,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch9 Usage Configure,20021,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch10 Usage Configure,20022,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch11 Usage Configure,20023,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch12 Usage Configure,20024,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch13 Usage Configure,20025,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch14 Usage Configure,20026,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch15 Usage Configure,20027,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch16 Usage Configure,20028,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch17 Usage Configure,20029,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch18 Usage Configure,20030,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch19 Usage Configure,20031,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch20 Usage Configure,20032,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch21 Usage Configure,20033,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch22 Usage Configure,20034,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch23 Usage Configure,20035,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch24 Usage Configure,20036,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch25 Usage Configure,20037,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch26 Usage Configure,20038,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch27 Usage Configure,20039,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch28 Usage Configure,20040,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch29 Usage Configure,20041,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch30 Usage Configure,20042,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch31 Usage Configure,20043,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch32 Usage Configure,20044,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch33 Usage Configure,20045,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Branch34 Usage Configure,20046,Config,,[0: BLVD Load]/[1: Customized Load]/[2: Lead-acid Battery]/[3: Lithium Battery]/[4: Solar Energy]/[5: DC D.G.]/[6: Power Cascading Port]/[7: Other]/[8: LLVD1 Load]/[9: LLVD2 Load]/[10: LLVD3 Load]/[11: LLVD4 Load]/[12: Temperature Control]/[other: N/A],ENUM,DO
DC Distribution Unit,60069,Total DC Load Power,30001,Statistic,kW,,FLOAT,OTHER
DC Distribution Unit,60069,Total DC Load Energy Consumption,30002,Statistic,kWh,,FLOAT,OTHER
DC Distribution Unit,60069,Total DC Load Current,30003,Statistic,A,,FLOAT,OTHER
Branch Group,60076,Total Current,10001,Sampling,A,,FLOAT,AI
Branch Group,60076,Branch Group Customized Label Name,20001,Config,,,STRING,AO
Branch Group,60076,Branch Group Customized Label ID,20002,Config,,,UINT,AO
Branch Group,60076,No.,20003,Config,,,UINT,AI
Branch Group,60076,On/Off Control,20004,Config,,[1: On]/[0: Off]/[other: N/A],ENUM,DO
Branch Group,60076,Load Disconnect Voltage,20006,Config,V,,FLOAT,AO
Branch Group,60076,Load Disconnect Mode,20007,Config,,[0: Voltage Mode]/[1: Time Mode]/[2: Capacity Mode]/[3: Energy Consump Mode]/[other: N/A],ENUM,DO
Branch Group,60076,Load Disconnect Time,20008,Config,min,,FLOAT,AO
Branch Group,60076,Load Disconnect Capacity,20009,Config,%,,FLOAT,AO
Branch Group,60076,Enable Load Disconnect,20010,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Branch Group,60076,Enable Plan Disconnect,20011,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Branch Group,60076,Load Reconnect Voltage,20014,Config,V,,FLOAT,AO
Branch Group,60076,Plan 1 Disconnect Start Time,20017,Config,,,TIME,AO
Branch Group,60076,Plan 1 Disconnect Duration,20018,Config,min,,UINT,AO
Branch Group,60076,Plan 2 Disconnect Start Time,20019,Config,,,TIME,AO
Branch Group,60076,Plan 2 Disconnect Duration,20020,Config,min,,UINT,AO
Branch Group,60076,Plan 3 Disconnect Start Time,20021,Config,,,TIME,AO
Branch Group,60076,Plan 3 Disconnect Duration,20022,Config,min,,UINT,AO
Branch Group,60076,Plan 4 Disconnect Start Time,20023,Config,,,TIME,AO
Branch Group,60076,Plan 4 Disconnect Duration,20024,Config,min,,UINT,AO
Branch Group,60076,Plan 5 Disconnect Start Time,20025,Config,,,TIME,AO
Branch Group,60076,Plan 5 Disconnect Duration,20026,Config,min,,UINT,AO
Branch Group,60076,Exempt Period 1 Start Time,20027,Config,,,TIME,AO
Branch Group,60076,Exempt Period 1 Duration,20028,Config,min,,UINT,AO
Branch Group,60076,Exempt Period 2 Start Time,20029,Config,,,TIME,AO
Branch Group,60076,Exempt Period 2 Duration,20030,Config,min,,UINT,AO
Branch Group,60076,Exempt Period 3 Start Time,20031,Config,,,TIME,AO
Branch Group,60076,Exempt Period 3 Duration,20032,Config,min,,UINT,AO
Branch Group,60076,Exempt Period 4 Start Time,20033,Config,,,TIME,AO
Branch Group,60076,Exempt Period 4 Duration,20034,Config,min,,UINT,AO
Branch Group,60076,Exempt Period 5 Start Time,20035,Config,,,TIME,AO
Branch Group,60076,Exempt Period 5 Duration,20036,Config,min,,UINT,AO
Branch Group,60076,No Backup on Exempt Period,20037,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Branch Group,60076,Load Disconnect Energy Consumption,20038,Config,kWh,,FLOAT,AO
Branch Group,60076,Enable On/Off Control,20039,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Branch Group,60076,Power Backup Duration,20040,Config,min,,UINT,AO
Branch Group,60076,Power Backup Priority,20041,Config,,,UINT,AO
Branch Group,60076,Branch Cluster Custom Label,20042,Config,,,STRING,AO
